,cm1,kc1,kc3,mc1,mc2,mw1,pc1,pc2,pc3,pc4
0,2.700456883052373,132.4671174040701,18.04065175209367,187.7773489215378,17.916884155715685,21.66372745564785,61.2422981404561,16.444710463662773,93.84363946399783,23.298925308856173
1,7.919054895000442,122.66465587744442,9.511104571553021,95.75790364439983,14.714559629930033,23.76397262955489,10.463580419770569,20.271601533721924,5.984096701601313,0.019346281777226144
2,10.329559433715156,0.2579616594579768,10.243194463284805,220.61451353134834,5.748814506126021,24.28344138096149,7.92266704874242,31.02534922449714,18.72409739180667,7.438534080429064
3,0.22207305458849746,55.335388574877825,21.260603457532483,131.42578531236515,7.357309104613677,0.33825964379318085,57.21616066284376,13.520682549058222,43.120376843520184,158.83631662356802
4,24.867079552689813,120.37861423525885,1.3566339214339493,106.59483712525598,16.4242249871316,19.52116108340447,60.599452785397595,11.482456502075742,64.7206424419928,3.563013622379988
5,8.70017820498157,127.402647137643,6.529576962838202,72.62150245861119,14.629714869227783,27.497129433844446,9.028185948322156,16.8584829493192,5.846874202759738,13.885958492632383
6,6.838543569142009,38.100453210834175,10.353528269827851,15.165689436214072,15.154442497784723,18.393668117586337,11.398758920324292,6.081952088949872,5.803825218546099,0.06110961467870966
7,4.195560945638454,170.126624268695,4.437387740669085,67.70269685317108,5.05460387227213,0.3839189140058364,20.67235571603373,9.467566143681708,16.04596368712777,23.879893465761278
8,8.568053243149254,169.48812666685936,7.469440013440247,65.92616369446812,14.850653618637256,27.585236518913078,8.108512274026989,1.4410631880523623,5.534892352468609,14.175706816620016
9,0.7476021990308278,246.0406113243585,0.7675292758705019,2.6429118919936623,2.4117786420034086,0.010902615912713685,0.02959600650645339,13.975678152455316,4.902719206863158,87.28619142842524
10,9.0922813000297,83.58986784574553,8.729772797374153,38.066619235306,7.723562337437141,16.246067202075178,7.484577290244993,1.069422459298408,1.9984895382947883,0.33591866809406395
11,2.013081662353833,161.6219140527048,1.093749733503876,142.71160445352803,1.3568595386203397,0.021215411568014087,0.6242307837529746,17.376118548669897,0.1055662465592295,5.192683795705715
12,7.709644271256133,184.5454090989146,12.234262731914841,18.09018201062008,16.498958222569637,28.880569111924533,10.40655900632721,4.534444011437084,7.508219349476866,1.218671303531816
13,4.915744097624872,89.2613986039546,1.9525434316820083,163.95514671313035,14.236185633021222,7.117272003480396,2.2473382657623584,0.9960070344666836,0.14951927856417388,3.3042643110898204
14,0.09118844467587128,83.58966561117487,0.11538951915146171,230.96280392228815,11.86726617490771,1.5000000000000004,0.1267836583341181,22.447231917828717,0.1449977793019328,1.5534842272877618
