,EQ,JDT,Lucene,MyLyn,PDE
0,6.460718982022085,17.50431642749766,11.189639960204383,17.07506858896716,17.215010451324545
1,6.388826195940236,6.350116734202739,3.147213122387315,2.4875137510377057,3.883114988983418
2,5.216907515554018,27.306905510740087,7.531062574075175,6.068338437262955,8.309884401314022
3,1.7073094353536695,12.835732951659859,12.570688635987759,4.567221448997285,8.44459143451117
4,5.875264698358288,14.310826950472508,19.4029348284908,14.427719275161797,5.447941676818367
5,6.738612464162347,18.139559182641342,6.877673061796696,2.1197403264919488,20.982183455392782
6,4.128392234721666,12.706982252365128,6.716051649810362,10.473895977345585,6.012400759050773
7,5.594187372076193,6.638961152609854,3.4063406507065275,1.5605860506059797,2.5380213777436382
8,6.062709133638843,3.1565102967815446,14.17585231841518,11.333290137695874,7.54588111054914
9,9.198443523875305,27.519997735974602,9.121986526058512,1.4951564344885744,9.315974628447407
10,1.8261281777413756,13.095246309649657,7.83045962726392,10.660215414402614,11.098336318568371
11,4.889730395842327,9.748260957195248,5.034558159787839,24.557315857372394,16.15531659377849
12,8.23271019649384,15.534431853652586,10.580427070844326,20.041333151731042,18.62614933509143
13,0.021696534840979272,2.0554448716945344,2.0015272662553882,8.355797971898298,5.651105313447678
14,1.5596553401431448,0.6946909438214297,6.503591880532518,0.32235114921292407,0.3655697462598194
15,5.3814000756286635,19.717611336032416,,3.9388637253352417,18.271544036952605
16,5.912438325385979,17.525542819796474,0.8914092122632039,4.43217033506996,8.825153966726186
17,3.911866910814174,11.717676178174333,8.098663695165154,11.796419089165575,15.264343554765851
18,7.2395986070650356,9.305545369716656,15.763644304669073,12.461761661472035,10.969979490067729
19,9.2471525532719,15.05879909363896,12.690107905931317,0.1021074905424737,8.00819750476007
20,1.5112612687230969,2.316696474536715,10.437496993222425,0.005742674992626806,0.61713930674952
21,1.4032420330686461,5.311632455229652,10.247354079841275,2.7843688822193746,4.10924976064008
22,8.031260829066103,30.988711195582567,10.080231708888993,16.951276995351087,17.657564800237033
23,5.551322481432141,15.453745540702283,3.227943769960662,23.015314229662206,10.068319606642381
24,5.497171536929391,16.721792230614916,0.7594202758659243,2.7200796526443765,9.232498535010214
25,2.216992116494604,0.2732784099091376,0.20662308895670878,1.7840080580045994,0.05140226023505632
26,7.677347489349606,5.804669822981326,1.8346426080858462,3.6562309230545114,5.313150749073969
27,5.717200268901914,0.3619678660938048,0.0019259259803342053,0.004491273314186387,3.2842689195535018
28,3.4322644196914416,8.033065570521801,0.9372321395881872,1.5189089679116639,0.3958777671882882
29,2.3484212384143524,0.32858069183536937,9.89108963028109,0.053341880965890515,0.7243898605854523
30,2.1424420201990477,2.85728895368719,3.8566542657822915,1.7402073079384455,0.4565798432692865
31,7.6881040654312365,7.787177880226533,2.079971972218402,2.3247710858239286,6.099781270465768
32,2.0628808209425733,6.503402249885021,5.979775989595213,2.6625640827393915,2.4360876446472055
33,4.86518891397313,14.076979213823135,1.316381399041602,9.98603616220295,11.175890556455883
34,9.348568301709317,29.047714448735903,14.252127363725037,18.310175212242562,19.34257926230353
35,8.506891625141785,10.671481478670684,16.611501417101472,17.265882896844914,6.132678768033905
36,10.360005944332865,34.69468570317627,14.506574409377501,22.637905317781517,15.202253756161584
37,5.3036166278035495,28.320120871882622,4.747450281861485,13.16798717279808,19.28034046151943
38,8.095875766471075,8.764362877801865,5.180275583502858,15.304504408145187,14.662550438938261
39,5.64216108251048,14.496788207072097,1.332311391257902,6.092625074494668,1.5697571025133958
40,7.4431962097212585,31.95072101859105,7.193823132194793,16.38553539403711,21.504561487314064
41,1.825968534606878,6.0747377172893255,3.059089549077072,11.61272778018437,3.2986105742860397
42,3.7042682926829276,20.271010472367486,,3.870436287523538,16.98649188263194
43,3.5809820666352916,1.1022016988034624,2.6590750464681934,6.918131681299354,4.26756592917163
44,6.5156600276638486,21.80310059208863,,7.741687630864037,22.87494097652174
45,6.633731564152322,10.003419824290832,7.3238871024129715,14.439253605982747,8.252331990253026
46,0.7451063941571838,1.3233913305510192,2.220593319826607,1.9498331798341573,0.19937057090384905
47,5.521639145298339,14.18887651697248,3.8250324982448007,5.592990477390017,6.1213676627074705
48,9.457348295032288,19.282150470318474,11.006954731655027,0.462327431370398,8.987879192132105
49,3.465359210228719,2.4278931737048315,0.4437824879666628,0.012012343308544414,0.3259637533192584
50,4.847678116865863,28.368885551739996,7.531062574075175,4.293252944794926,5.583226837397819
51,6.442280728886258,18.660252478598643,8.151166070535485,13.183032338439991,20.50410862785602
52,2.5213497748526703,1.9889492541699008,0.6074174248192546,0.8139905122654879,0.024683899177308493
53,8.889240602337653,31.13590019283397,11.449757507025964,16.550921883752185,21.712431539235606
54,1.964343455775356,0.02685606497085604,0.17936212147037978,0.05565540867655233,1.1012401380003793
55,4.573596235997428,4.61436196528496,1.0913691318517014,1.756792622259447,0.925031280823708
56,6.746149093690255,12.353787411387668,5.080299518553827,7.044279699417789,10.34749718793011
57,7.938910016043124,29.692216762755542,7.488437068709837,18.641689851878347,18.045982475315256
58,10.395162837947678,22.05446648299963,12.635302173337674,2.185778555573962,8.366085085635042
59,6.271844998861358,17.776002393471472,10.817846440255112,17.93683600109981,12.766570315069377
