,cm1,kc1,kc3,mc1,mc2,mw1,pc1,pc2,pc3,pc4
24,2.1181689117868663,,0.5916130112036538,1.4838929410557729,1.7555689343768814,2.9577771584789696,3.8724506256500737,0.24784827862391412,0.33404844326787364,2.1817686469719453
25,0.2803482600512933,,2.6649181254856087,10.079136170114761,4.377949444848879,0.10789204512666688,1.093605625658358,1.8347517161372477,1.6265367154240014,5.519527756703149
26,1.8493637784313166,,2.3345368052098636,0.14870733651537407,3.3169202763136134,6.264272331442137,1.3986425174811752,1.6122223776347608,0.3296165498518966,1.5199425307782448
27,1.7884148004927167,,0.5410157158581982,5.564748069295261,0.3458072936274872,4.902704039032944,1.3737821665415024,1.4005893594090055,0.4108330617654793,1.3948754438900282
28,1.5052681981035878,,1.654595959595961,5.032148238018248,3.745634507774936,4.855652695768055,1.0651827050935634,0.2821675532330074,0.3848463180288166,0.23980652037537437
29,0.45983808654800956,,1.9605681818181824,10.044794349780954,3.786663875377865,0.01495465674343448,1.5740393078772195,2.6481900371808886,1.5491154287919013,2.949383888338812
30,1.7767868171098524,,2.4660505042265415,6.739325663003867,3.8457688086295887,2.9227676516565397,4.110872070537645,3.030694683875468,0.5050712773621427,2.3448761929968533
31,2.0001726700195572,,0.6985137811278379,7.7240448034682005,1.2886085048426155,2.4687479137491395,3.7747983807649996,2.281463693733984,0.5342241887732424,1.9503982719249817
32,2.794390071558027,,1.9929692351808046,7.614473693286245,3.2140207696714094,3.7491155437212837,3.980275152251618,0.822657520085952,1.6069104868405655,1.3501399663638378
33,1.0381848161253246,,2.4428170920808374,21.987382819664337,3.2792880964189552,0.6570701579535511,1.2950272266300678,2.8456487212395802,0.8847172975656258,1.1350093871592108
34,2.090337861657229,,1.7672728681501926,3.9406861181189066,2.2800562905787918,3.8182361120854846,5.772391273526191,0.4085469773536588,2.4458694061372523,1.957037260861255
35,1.1064308889260228,,1.0097545219638235,23.06324623540131,2.756180921433155,0.031296845692084255,9.64133801498335,2.8714259977048515,16.24437038012921,16.803293116560155
36,1.9540258607478838,,2.3264949097652203,34.902821083378896,4.026258376350545,3.5817305359042804,4.030829047304191,,0.7388928543210631,5.725506551453118
37,,,1.0977790178760447,19.11505108327634,1.9256103327545708,,,,,
38,,,2.406945236254221,,3.2009039235147165,,,,,
